x_osa,y_osa,x_tacka,y_tacka
303.8,193.06666666666666,500,400
304.0,194.4,500,400
304.0,195.2,500,400
304.2,194.66666666666666,500,400
303.8,194.0,500,400
303.4,194.26666666666668,500,400
303.2,194.26666666666668,500,400
303.6,195.46666666666667,500,400
303.6,194.8,500,400
303.4,195.46666666666667,500,400
303.4,196.13333333333333,500,400
302.8,196.0,500,400
302.6,195.86666666666667,500,400
302.8,197.2,500,400
303.4,197.2,500,400
303.8,199.06666666666666,500,400
304.2,197.73333333333332,500,400
303.6,197.73333333333332,500,400
304.2,199.06666666666666,500,400
304.0,199.06666666666666,500,400
303.8,199.06666666666666,500,400
303.4,198.8,500,400
303.8,197.86666666666667,500,400
303.0,197.86666666666667,500,400
303.0,198.53333333333333,900,400
303.0,198.26666666666668,900,400
302.4,197.06666666666666,900,400
302.0,195.6,900,400
302.0,195.73333333333332,900,400
302.2,195.2,900,400
301.6,195.2,900,400
300.2,196.66666666666666,900,400
298.0,197.6,900,400
296.6,197.6,900,400
294.6,199.2,900,400
292.2,200.26666666666668,900,400
290.0,201.73333333333332,900,400
288.2,202.13333333333333,900,400
286.0,203.6,900,400
284.2,203.33333333333334,900,400
283.2,204.0,900,400
283.0,204.8,900,400
282.6,205.73333333333332,900,400
282.6,205.46666666666667,900,400
282.0,205.6,900,400
282.0,205.06666666666666,900,400
282.0,204.8,900,400
281.8,204.66666666666666,900,400
281.8,204.53333333333333,900,400
281.8,204.26666666666668,900,400
281.8,204.53333333333333,900,400
282.0,204.53333333333333,900,400
281.8,204.13333333333333,900,400
281.2,203.2,900,400
281.2,202.8,900,400
281.2,202.4,900,400
281.8,202.8,900,400
281.6,201.6,900,400
281.2,201.73333333333332,900,400
280.8,201.6,900,400
280.4,202.0,900,400
280.6,202.0,900,400
281.4,202.0,900,400
281.6,202.13333333333333,900,400
281.6,201.73333333333332,900,400
281.6,201.73333333333332,900,400
281.6,201.86666666666667,900,400
282.0,202.26666666666668,900,400
282.2,202.66666666666666,900,400
282.8,202.93333333333334,900,400
283.4,203.2,900,400
283.0,203.2,900,400
283.0,204.8,900,400
283.6,204.66666666666666,900,400
284.2,205.33333333333334,900,400
284.8,205.46666666666667,900,400
284.4,205.73333333333332,900,400
284.4,205.33333333333334,900,400
284.4,205.46666666666667,900,400
283.6,205.46666666666667,900,400
283.2,205.06666666666666,900,400
283.2,204.53333333333333,900,400
282.4,204.93333333333334,900,400
281.6,205.33333333333334,900,400
281.2,205.46666666666667,900,400
280.8,205.6,900,400
280.8,205.46666666666667,900,400
280.4,205.2,900,400
280.2,204.8,900,400
280.6,204.26666666666668,900,400
280.6,203.73333333333332,900,400
280.4,202.93333333333334,900,400
280.8,203.06666666666666,900,400
281.4,202.4,900,400
281.6,202.4,900,400
281.2,202.4,900,400
281.6,203.2,900,400
282.0,202.93333333333334,900,400
281.6,201.46666666666667,900,400
281.8,201.6,900,400
282.2,201.73333333333332,900,400
282.2,201.46666666666667,900,400
282.0,201.86666666666667,900,400
281.6,202.4,900,400
281.8,203.06666666666666,900,400
281.8,203.46666666666667,900,400
281.2,204.13333333333333,900,400
281.0,204.53333333333333,900,400
281.8,205.2,900,400
281.8,205.86666666666667,900,400
281.2,205.86666666666667,900,400
281.2,205.6,900,400
281.4,206.0,900,400
282.0,207.33333333333334,900,400
281.4,206.8,900,400
281.8,206.8,900,400
282.0,207.2,900,400
282.2,206.93333333333334,900,400
281.8,206.93333333333334,900,400
281.4,206.66666666666666,900,400
281.4,206.66666666666666,900,400
281.6,206.4,900,400
281.4,206.0,900,400
280.8,205.86666666666667,900,400
280.8,205.73333333333332,900,400
280.6,205.73333333333332,900,400
280.4,205.2,900,400
280.0,204.53333333333333,900,400
280.4,204.8,900,400
280.6,204.93333333333334,900,400
281.0,204.93333333333334,900,400
281.2,204.93333333333334,900,400
281.6,205.06666666666666,900,400
282.4,205.06666666666666,900,400
283.2,205.06666666666666,900,400
283.4,204.93333333333334,900,400
283.6,205.06666666666666,900,400
284.0,205.33333333333334,900,400
283.6,204.93333333333334,900,400
284.0,204.93333333333334,900,400
283.4,205.33333333333334,900,400
282.8,205.73333333333332,900,400
282.4,206.13333333333333,900,400
282.6,205.86666666666667,900,400
282.0,205.86666666666667,900,400
281.6,205.73333333333332,900,400
281.2,205.6,900,400
